,n_movies,n_cat,time,n_mvoies_watched,n_hours_watched
4876,12151.0,17.0,0.019286291993921623,9.0,23.0
4877,12151.0,18.0,0.01956616700044833,10.0,23.0
4878,12151.0,19.0,0.01983166701393202,12.0,23.0
4879,12151.0,20.0,0.019976790994405746,12.0,23.0
4880,12201.0,1.0,0.019065291999140754,1.0,3.0
4881,12201.0,2.0,0.019234375009546056,3.0,11.0
4882,12201.0,3.0,0.01960766699630767,4.0,13.0
4883,12201.0,4.0,0.01886770798591897,7.0,17.0
4884,12201.0,5.0,0.019243499991716817,12.0,23.0
4885,12201.0,6.0,0.0189149169891607,8.0,23.0
4886,12201.0,7.0,0.019333999982336536,9.0,23.0
4887,12201.0,8.0,0.019185333017958328,10.0,23.0
4888,12201.0,9.0,0.01899645899538882,11.0,23.0
4889,12201.0,10.0,0.01930541600449942,12.0,23.0
4890,12201.0,11.0,0.019448415987426415,11.0,23.0
4891,12201.0,12.0,0.01953037499333732,13.0,23.0
4892,12201.0,13.0,0.01963837500079535,12.0,23.0
4893,12201.0,14.0,0.01945137500297278,15.0,23.0
4894,12201.0,15.0,0.019549334014300257,10.0,23.0
4895,12201.0,16.0,0.019825875002425164,8.0,23.0
4896,12201.0,17.0,0.019757125002797693,11.0,23.0
4897,12201.0,18.0,0.019195041997591034,10.0,23.0
4898,12201.0,19.0,0.018973792000906542,9.0,23.0
4899,12201.0,20.0,0.020461499982047826,9.0,23.0
4900,12251.0,1.0,0.0195389169966802,1.0,2.0
4901,12251.0,2.0,0.019786874996498227,3.0,6.0
4902,12251.0,3.0,0.01950258298893459,6.0,14.0
4903,12251.0,4.0,0.01924974998109974,11.0,22.0
4904,12251.0,5.0,0.01865495802485384,11.0,23.0
4905,12251.0,6.0,0.018974667007569224,13.0,23.0
4906,12251.0,7.0,0.019097540993243456,10.0,23.0
4907,12251.0,8.0,0.019324875000165775,9.0,23.0
4908,12251.0,9.0,0.01950862500234507,9.0,23.0
4909,12251.0,10.0,0.019317040976602584,9.0,23.0
4910,12251.0,11.0,0.019482625008095056,11.0,23.0
4911,12251.0,12.0,0.019536541018169373,11.0,23.0
4912,12251.0,13.0,0.019635083008324727,12.0,23.0
4913,12251.0,14.0,0.01987608300987631,11.0,23.0
4914,12251.0,15.0,0.02053333297953941,11.0,23.0
4915,12251.0,16.0,0.019763958000112325,10.0,23.0
4916,12251.0,17.0,0.019993584020994604,10.0,23.0
4917,12251.0,18.0,0.01969504199223593,10.0,23.0
4918,12251.0,19.0,0.01961345798918046,14.0,23.0
4919,12251.0,20.0,0.01930020801955834,13.0,23.0
4920,12301.0,1.0,0.018893750006100163,1.0,3.0
4921,12301.0,2.0,0.01815550000173971,4.0,11.0
4922,12301.0,3.0,0.01866562501527369,6.0,15.0
4923,12301.0,4.0,0.019567249983083457,6.0,16.0
4924,12301.0,5.0,0.019069583009695634,11.0,23.0
4925,12301.0,6.0,0.018976874998770654,13.0,23.0
4926,12301.0,7.0,0.01882949998253025,10.0,23.0
4927,12301.0,8.0,0.018922209012089297,11.0,23.0
4928,12301.0,9.0,0.019474708009511232,11.0,23.0
4929,12301.0,10.0,0.019576749997213483,10.0,23.0
4930,12301.0,11.0,0.019879832980223,11.0,23.0
4931,12301.0,12.0,0.019671249989187345,11.0,23.0
4932,12301.0,13.0,0.019206083001336083,11.0,23.0
4933,12301.0,14.0,0.019660791993374005,11.0,23.0
4934,12301.0,15.0,0.019505250005749986,11.0,23.0
