,n_movies,n_cat,time,n_mvoies_watched,n_hours_watched
2141,5351.0,2.0,0.012256250018253922,2.0,2.0
2142,5351.0,3.0,0.012393207987770438,4.0,4.0
2143,5351.0,4.0,0.011963625001953915,8.0,8.0
2144,5351.0,5.0,0.012390249990858138,17.0,17.0
2145,5351.0,6.0,0.012038708984619007,17.0,17.0
2146,5351.0,7.0,0.012287833000300452,23.0,23.0
2147,5351.0,8.0,0.012499000004027039,23.0,23.0
2148,5351.0,9.0,0.012589541991474107,23.0,23.0
2149,5351.0,10.0,0.012084499991033226,23.0,23.0
2150,5351.0,11.0,0.01199279198772274,23.0,23.0
2151,5351.0,12.0,0.012651291996007785,23.0,23.0
2152,5351.0,13.0,0.012466999993193895,23.0,23.0
2153,5351.0,14.0,0.012376250000670552,23.0,23.0
2154,5351.0,15.0,0.012567625002702698,23.0,23.0
2155,5351.0,16.0,0.011974541994277388,23.0,23.0
2156,5351.0,17.0,0.012201790988910943,23.0,23.0
2157,5351.0,18.0,0.01273016701452434,23.0,23.0
2158,5351.0,19.0,0.012541874981252477,23.0,23.0
2159,5351.0,20.0,0.01232845798949711,23.0,23.0
2160,5401.0,1.0,0.012305207987083122,1.0,1.0
2161,5401.0,2.0,0.012481875019147992,4.0,4.0
2162,5401.0,3.0,0.01251729199429974,7.0,7.0
2163,5401.0,4.0,0.01239112499752082,13.0,13.0
2164,5401.0,5.0,0.012512040993897244,17.0,17.0
2165,5401.0,6.0,0.012010500009637326,16.0,16.0
2166,5401.0,7.0,0.012464917002944276,23.0,23.0
2167,5401.0,8.0,0.01237858401145786,23.0,23.0
2168,5401.0,9.0,0.012459000019589439,23.0,23.0
2169,5401.0,10.0,0.01217070801067166,23.0,23.0
2170,5401.0,11.0,0.011904457991477102,23.0,23.0
2171,5401.0,12.0,0.012792249995982274,23.0,23.0
2172,5401.0,13.0,0.012052625010255724,23.0,23.0
2173,5401.0,14.0,0.01205766701605171,23.0,23.0
2174,5401.0,15.0,0.012828792008804157,23.0,23.0
2175,5401.0,16.0,0.012297125009354204,23.0,23.0
2176,5401.0,17.0,0.01270383401424624,23.0,23.0
2177,5401.0,18.0,0.0125594999990426,23.0,23.0
2178,5401.0,19.0,0.012415582983521745,23.0,23.0
2179,5401.0,20.0,0.012743666011374444,23.0,23.0
2180,5451.0,1.0,0.012465500010875985,1.0,1.0
2181,5451.0,2.0,0.012466541986213997,3.0,3.0
2182,5451.0,3.0,0.012302999995881692,7.0,7.0
2183,5451.0,4.0,0.012317917018663138,8.0,8.0
2184,5451.0,5.0,0.012151041999459267,7.0,8.0
2185,5451.0,6.0,0.012371874996460974,15.0,15.0
2186,5451.0,7.0,0.012601999973412603,23.0,23.0
2187,5451.0,8.0,0.01241600001230836,23.0,23.0
2188,5451.0,9.0,0.011989999999059364,23.0,23.0
2189,5451.0,10.0,0.012236416980158538,23.0,23.0
2190,5451.0,11.0,0.012328291981248185,23.0,23.0
2191,5451.0,12.0,0.012467291002394632,23.0,23.0
2192,5451.0,13.0,0.012102375010726973,23.0,23.0
2193,5451.0,14.0,0.012275167013285682,23.0,23.0
2194,5451.0,15.0,0.012443375017028302,23.0,23.0
2195,5451.0,16.0,0.012963125016540289,23.0,23.0
2196,5451.0,17.0,0.012192916998174042,23.0,23.0
2197,5451.0,18.0,0.013410374987870455,23.0,23.0
2198,5451.0,19.0,0.012472165981307626,23.0,23.0
2199,5451.0,20.0,0.012367874995106831,23.0,23.0
2200,5501.0,1.0,0.012816791975637898,1.0,1.0
2201,5501.0,2.0,0.012073209014488384,3.0,3.0
2202,5501.0,3.0,0.011735666979802772,6.0,6.0
2203,5501.0,4.0,0.011982041993178427,11.0,11.0
2204,5501.0,5.0,0.011925666010938585,14.0,14.0
2205,5501.0,6.0,0.012461125006666407,18.0,19.0
2206,5501.0,7.0,0.011886874999618158,23.0,23.0
2207,5501.0,8.0,0.012465917010558769,23.0,23.0
2208,5501.0,9.0,0.012231833999976516,23.0,23.0
2209,5501.0,10.0,0.012687415990512818,23.0,23.0
2210,5501.0,11.0,0.012394834018778056,23.0,23.0
2211,5501.0,12.0,0.012630458979401737,23.0,23.0
2212,5501.0,13.0,0.012633832986466587,23.0,23.0
2213,5501.0,14.0,0.012014167004963383,23.0,23.0
2214,5501.0,15.0,0.012175999989267439,23.0,23.0
2215,5501.0,16.0,0.013549958996009082,23.0,23.0
2216,5501.0,17.0,0.01233391699497588,23.0,23.0
2217,5501.0,18.0,0.011856583994813263,23.0,23.0
2218,5501.0,19.0,0.012303083000006154,23.0,23.0
2219,5501.0,20.0,0.012239790987223387,23.0,23.0
2220,5551.0,1.0,0.011677417001919821,1.0,1.0
2221,5551.0,2.0,0.012526915990747511,3.0,3.0
2222,5551.0,3.0,0.01177683298010379,8.0,8.0
2223,5551.0,4.0,0.012119791994336993,15.0,15.0
2224,5551.0,5.0,0.01269375000265427,23.0,23.0
2225,5551.0,6.0,0.012931459001265466,15.0,15.0
2226,5551.0,7.0,0.012084916001185775,23.0,23.0
2227,5551.0,8.0,0.012679250008659437,23.0,23.0
2228,5551.0,9.0,0.0121595420059748,23.0,23.0
2229,5551.0,10.0,0.012516125018009916,23.0,23.0
2230,5551.0,11.0,0.012098125007469207,23.0,23.0
2231,5551.0,12.0,0.012289749982301146,23.0,23.0
2232,5551.0,13.0,0.012562458985485137,23.0,23.0
2233,5551.0,14.0,0.012446457985788584,23.0,23.0
2234,5551.0,15.0,0.012578583002323285,23.0,23.0
2235,5551.0,16.0,0.012831500003812835,23.0,23.0
2236,5551.0,17.0,0.012322750000748783,23.0,23.0
2237,5551.0,18.0,0.012603582988958806,23.0,23.0
2238,5551.0,19.0,0.013264000008348376,23.0,23.0
2239,5551.0,20.0,0.013739957998041064,23.0,23.0
2240,5601.0,1.0,0.01256008300697431,1.0,1.0
2241,5601.0,2.0,0.012440084014087915,3.0,3.0
2242,5601.0,3.0,0.012498333002440631,4.0,4.0
2243,5601.0,4.0,0.012326083000516519,11.0,11.0
2244,5601.0,5.0,0.012221457989653572,14.0,14.0
2245,5601.0,6.0,0.012072417011950165,23.0,23.0
2246,5601.0,7.0,0.012498333002440631,23.0,23.0
2247,5601.0,8.0,0.012936249986523762,23.0,23.0
2248,5601.0,9.0,0.012715833989204839,23.0,23.0
2249,5601.0,10.0,0.01208399998722598,23.0,23.0
2250,5601.0,11.0,0.011907000007340685,23.0,23.0
2251,5601.0,12.0,0.012840208015404642,23.0,23.0
2252,5601.0,13.0,0.01280179200693965,23.0,23.0
2253,5601.0,14.0,0.013125750003382564,23.0,23.0
2254,5601.0,15.0,0.012877708999440074,23.0,23.0
2255,5601.0,16.0,0.012748041976010427,23.0,23.0
2256,5601.0,17.0,0.012574250024044886,23.0,23.0
2257,5601.0,18.0,0.012742165999952704,23.0,23.0
2258,5601.0,19.0,0.012447042012354359,23.0,23.0
2259,5601.0,20.0,0.012812249973649159,23.0,23.0
2260,5651.0,1.0,0.012303291994612664,1.0,1.0
2261,5651.0,2.0,0.01247316601802595,4.0,4.0
2262,5651.0,3.0,0.012385083013214171,4.0,4.0
2263,5651.0,4.0,0.0131647500093095,10.0,10.0
2264,5651.0,5.0,0.012595000007422641,20.0,20.0
2265,5651.0,6.0,0.012916165986098349,22.0,22.0
2266,5651.0,7.0,0.012904333008918911,23.0,23.0
2267,5651.0,8.0,0.012577249988680705,23.0,23.0
2268,5651.0,9.0,0.01259487500647083,22.0,22.0
2269,5651.0,10.0,0.01240158299333416,23.0,23.0
2270,5651.0,11.0,0.012364916008664295,23.0,23.0
2271,5651.0,12.0,0.01317620900226757,23.0,23.0
2272,5651.0,13.0,0.012774957984220237,23.0,23.0
2273,5651.0,14.0,0.012698540987912565,23.0,23.0
2274,5651.0,15.0,0.012369292002404109,23.0,23.0
2275,5651.0,16.0,0.012930957978824154,23.0,23.0
2276,5651.0,17.0,0.01239054198958911,23.0,23.0
2277,5651.0,18.0,0.0149300420016516,23.0,23.0
2278,5651.0,19.0,0.012776666990248486,23.0,23.0
2279,5651.0,20.0,0.012715457996819168,23.0,23.0
2280,5701.0,1.0,0.01280104200122878,1.0,1.0
2281,5701.0,2.0,0.012402166001265869,4.0,4.0
2282,5701.0,3.0,0.012752499984344468,4.0,4.0
2283,5701.0,4.0,0.012658499996177852,9.0,9.0
2284,5701.0,5.0,0.011921333003556356,19.0,19.0
2285,5701.0,6.0,0.012564208009280264,21.0,21.0
2286,5701.0,7.0,0.01179220899939537,23.0,23.0
2287,5701.0,8.0,0.011971499974606559,23.0,23.0
2288,5701.0,9.0,0.012397624988807365,23.0,23.0
2289,5701.0,10.0,0.012930333003168926,23.0,23.0
2290,5701.0,11.0,0.012629041011678055,23.0,23.0
2291,5701.0,12.0,0.013060708006378263,23.0,23.0
2292,5701.0,13.0,0.013198624976212159,23.0,23.0
2293,5701.0,14.0,0.012797665985999629,23.0,23.0
2294,5701.0,15.0,0.012372541998047382,23.0,23.0
2295,5701.0,16.0,0.01317595801083371,23.0,23.0
2296,5701.0,17.0,0.012106750014936551,23.0,23.0
2297,5701.0,18.0,0.012693833006778732,23.0,23.0
2298,5701.0,19.0,0.012542583979666233,23.0,23.0
2299,5701.0,20.0,0.012887208024039865,23.0,23.0
2300,5751.0,1.0,0.013079833996016532,1.0,1.0
2301,5751.0,2.0,0.012932167010148987,2.0,2.0
2302,5751.0,3.0,0.012765541992848739,7.0,7.0
2303,5751.0,4.0,0.013112583023030311,11.0,11.0
2304,5751.0,5.0,0.01243950001662597,15.0,15.0
2305,5751.0,6.0,0.013067332998616621,12.0,12.0
2306,5751.0,7.0,0.0130980410031043,23.0,23.0
2307,5751.0,8.0,0.012170415982836857,23.0,23.0
2308,5751.0,9.0,0.012365417002001777,23.0,23.0
2309,5751.0,10.0,0.01203350001014769,23.0,23.0
2310,5751.0,11.0,0.012810374988475814,23.0,23.0
2311,5751.0,12.0,0.0119193330174312,23.0,23.0
2312,5751.0,13.0,0.012627916992641985,23.0,23.0
2313,5751.0,14.0,0.012429541005985811,23.0,23.0
2314,5751.0,15.0,0.012967624992597848,23.0,23.0
2315,5751.0,16.0,0.01284904099884443,23.0,23.0
2316,5751.0,17.0,0.012764832994434983,23.0,23.0
2317,5751.0,18.0,0.012473125010728836,23.0,23.0
2318,5751.0,19.0,0.012765166000463068,23.0,23.0
2319,5751.0,20.0,0.012929874996189028,23.0,23.0
2320,5801.0,1.0,0.013063165999483317,1.0,1.0
2321,5801.0,2.0,0.01208474999293685,2.0,2.0
2322,5801.0,3.0,0.013125833007507026,8.0,8.0
2323,5801.0,4.0,0.012821833981433883,13.0,14.0
2324,5801.0,5.0,0.012560041999677196,13.0,13.0
2325,5801.0,6.0,0.012918624997837469,23.0,23.0
2326,5801.0,7.0,0.012572375009767711,23.0,23.0
2327,5801.0,8.0,0.012818332994356751,23.0,23.0
2328,5801.0,9.0,0.01262437499826774,23.0,23.0
2329,5801.0,10.0,0.012656292004976422,23.0,23.0
2330,5801.0,11.0,0.012762208003550768,23.0,23.0
2331,5801.0,12.0,0.012577832996612415,23.0,23.0
2332,5801.0,13.0,0.01246045800508,23.0,23.0
2333,5801.0,14.0,0.012790167005732656,23.0,23.0
2334,5801.0,15.0,0.012733749987091869,23.0,23.0
2335,5801.0,16.0,0.013321790989721194,23.0,23.0
2336,5801.0,17.0,0.012990082992473617,23.0,23.0
2337,5801.0,18.0,0.012879041983978823,23.0,23.0
2338,5801.0,19.0,0.012750583002343774,23.0,23.0
2339,5801.0,20.0,0.015340125013608485,23.0,23.0
2340,5851.0,1.0,0.012835708010243252,1.0,1.0
2341,5851.0,2.0,0.013241415988886729,3.0,3.0
2342,5851.0,3.0,0.01298216698342003,7.0,7.0
2343,5851.0,4.0,0.012837874994147569,10.0,10.0
2344,5851.0,5.0,0.01266587502323091,16.0,16.0
2345,5851.0,6.0,0.012900332978460938,21.0,21.0
2346,5851.0,7.0,0.012856832996476442,23.0,23.0
2347,5851.0,8.0,0.012843083997722715,23.0,23.0
2348,5851.0,9.0,0.012782542005879804,23.0,23.0
2349,5851.0,10.0,0.012613958009751514,23.0,23.0
2350,5851.0,11.0,0.012708042020676658,23.0,23.0
2351,5851.0,12.0,0.013373374997172505,23.0,23.0
2352,5851.0,13.0,0.012844333978137001,23.0,23.0
2353,5851.0,14.0,0.01248608302557841,23.0,23.0
2354,5851.0,15.0,0.012952667020726949,23.0,23.0
2355,5851.0,16.0,0.012831208994612098,23.0,23.0
2356,5851.0,17.0,0.012929749995237216,23.0,23.0
2357,5851.0,18.0,0.013313124974956736,23.0,23.0
2358,5851.0,19.0,0.013605749991256744,23.0,23.0
2359,5851.0,20.0,0.012452916998881847,23.0,23.0
2360,5901.0,1.0,0.012290667014895007,1.0,1.0
2361,5901.0,2.0,0.01225462500588037,3.0,3.0
2362,5901.0,3.0,0.012517541996203363,7.0,7.0
2363,5901.0,4.0,0.012723541003651917,11.0,11.0
2364,5901.0,5.0,0.012542709009721875,17.0,17.0
2365,5901.0,6.0,0.012387916998704895,23.0,23.0
2366,5901.0,7.0,0.012705375003861263,23.0,23.0
2367,5901.0,8.0,0.012214040994876996,23.0,23.0
2368,5901.0,9.0,0.012091832992155105,23.0,23.0
2369,5901.0,10.0,0.012922000023536384,23.0,23.0
2370,5901.0,11.0,0.013231416000053287,23.0,23.0
2371,5901.0,12.0,0.01337354100542143,23.0,23.0
2372,5901.0,13.0,0.013130417006323114,23.0,23.0
2373,5901.0,14.0,0.012382957997033373,23.0,23.0
2374,5901.0,15.0,0.01243108298513107,23.0,23.0
2375,5901.0,16.0,0.012799042015103623,23.0,23.0
2376,5901.0,17.0,0.013278375001391396,23.0,23.0
2377,5901.0,18.0,0.013214666018029675,23.0,23.0
2378,5901.0,19.0,0.013216082996223122,23.0,23.0
2379,5901.0,20.0,0.012855375010985881,23.0,23.0
2380,5951.0,1.0,0.013395832997048274,1.0,1.0
2381,5951.0,2.0,0.012300957983825356,3.0,3.0
2382,5951.0,3.0,0.012788374995579943,6.0,6.0
2383,5951.0,4.0,0.012580416980199516,10.0,10.0
2384,5951.0,5.0,0.012301292008487508,20.0,20.0
2385,5951.0,6.0,0.012361124972812831,19.0,21.0
2386,5951.0,7.0,0.012396000005537644,23.0,23.0
2387,5951.0,8.0,0.012842750002164394,23.0,23.0
2388,5951.0,9.0,0.012925291986903176,23.0,23.0
2389,5951.0,10.0,0.012438625009963289,23.0,23.0
2390,5951.0,11.0,0.012936083017848432,23.0,23.0
2391,5951.0,12.0,0.012921375018777326,23.0,23.0
2392,5951.0,13.0,0.01251633299398236,23.0,23.0
2393,5951.0,14.0,0.013716582994675264,23.0,23.0
2394,5951.0,15.0,0.012920792010845616,23.0,23.0
2395,5951.0,16.0,0.01334737500292249,23.0,23.0
2396,5951.0,17.0,0.013259833009215072,23.0,23.0
2397,5951.0,18.0,0.012937666004290804,23.0,23.0
2398,5951.0,19.0,0.013317584001924843,23.0,23.0
2399,5951.0,20.0,0.013332333997823298,23.0,23.0
2400,6001.0,1.0,0.012921917019411922,1.0,1.0
2401,6001.0,2.0,0.012607457989361137,4.0,4.0
2402,6001.0,3.0,0.012300250004045665,7.0,7.0
2403,6001.0,4.0,0.012244667013874277,5.0,5.0
2404,6001.0,5.0,0.012964082998223603,17.0,17.0
2405,6001.0,6.0,0.012469207984395325,23.0,23.0
2406,6001.0,7.0,0.013019541976973414,21.0,21.0
2407,6001.0,8.0,0.012949166994076222,23.0,23.0
2408,6001.0,9.0,0.012443958024960011,23.0,23.0
2409,6001.0,10.0,0.01232845801860094,23.0,23.0
2410,6001.0,11.0,0.013079042022582144,23.0,23.0
2411,6001.0,12.0,0.012368041003355756,23.0,23.0
2412,6001.0,13.0,0.013202375004766509,23.0,23.0
2413,6001.0,14.0,0.01329391699982807,23.0,23.0
2414,6001.0,15.0,0.013133625005139038,23.0,23.0
2415,6001.0,16.0,0.013564166991272941,23.0,23.0
2416,6001.0,17.0,0.0129186250269413,23.0,23.0
2417,6001.0,18.0,0.012776792020304129,23.0,23.0
2418,6001.0,19.0,0.012906917021609843,23.0,23.0
2419,6001.0,20.0,0.013704665994737297,23.0,23.0
2420,6051.0,1.0,0.01263112499145791,1.0,1.0
2421,6051.0,2.0,0.012754249997669831,3.0,3.0
2422,6051.0,3.0,0.013144083990482613,6.0,6.0
2423,6051.0,4.0,0.012647374998778105,9.0,9.0
2424,6051.0,5.0,0.012700374994892627,10.0,10.0
2425,6051.0,6.0,0.012301249982556328,22.0,22.0
2426,6051.0,7.0,0.012816041009500623,17.0,17.0
2427,6051.0,8.0,0.012768083979608491,23.0,23.0
2428,6051.0,9.0,0.012815082998713478,23.0,23.0
2429,6051.0,10.0,0.01292233300046064,23.0,23.0
2430,6051.0,11.0,0.012533583008917049,23.0,23.0
2431,6051.0,12.0,0.013137208006810397,23.0,23.0
2432,6051.0,13.0,0.01321466700755991,23.0,23.0
2433,6051.0,14.0,0.01275187500868924,23.0,23.0
2434,6051.0,15.0,0.01316195901017636,23.0,23.0
2435,6051.0,16.0,0.012794416979886591,23.0,23.0
2436,6051.0,17.0,0.012750666995998472,23.0,23.0
2437,6051.0,18.0,0.013078125019092113,23.0,23.0
2438,6051.0,19.0,0.012942500005010515,23.0,23.0
2439,6051.0,20.0,0.013038584002060816,23.0,23.0
2440,6101.0,1.0,0.013001875020563602,1.0,1.0
2441,6101.0,2.0,0.012966875015990809,3.0,3.0
2442,6101.0,3.0,0.012740291014779359,8.0,8.0
2443,6101.0,4.0,0.013072125002508983,11.0,11.0
2444,6101.0,5.0,0.012523625016910955,15.0,15.0
2445,6101.0,6.0,0.013217333005741239,23.0,23.0
2446,6101.0,7.0,0.013024459010921419,22.0,23.0
2447,6101.0,8.0,0.013604375009890646,22.0,22.0
2448,6101.0,9.0,0.012497999996412545,23.0,23.0
2449,6101.0,10.0,0.013381541008129716,23.0,23.0
2450,6101.0,11.0,0.013487999996868894,23.0,23.0
2451,6101.0,12.0,0.01301166700432077,23.0,23.0
2452,6101.0,13.0,0.012489541986724362,23.0,23.0
2453,6101.0,14.0,0.012372917000902817,23.0,23.0
2454,6101.0,15.0,0.012634957995032892,23.0,23.0
2455,6101.0,16.0,0.013147042016498744,23.0,23.0
2456,6101.0,17.0,0.013680457981536165,23.0,23.0
2457,6101.0,18.0,0.013014333992032334,23.0,23.0
2458,6101.0,19.0,0.013430833991151303,23.0,23.0
2459,6101.0,20.0,0.012774250004440546,23.0,23.0
2460,6151.0,1.0,0.012956167018273845,1.0,1.0
2461,6151.0,2.0,0.01342008399660699,3.0,3.0
2462,6151.0,3.0,0.013098083989461884,8.0,8.0
2463,6151.0,4.0,0.012630709010409191,11.0,11.0
2464,6151.0,5.0,0.012947540992172435,13.0,13.0
2465,6151.0,6.0,0.012898834014777094,23.0,23.0
2466,6151.0,7.0,0.012530667008832097,23.0,23.0
2467,6151.0,8.0,0.012920124980155379,23.0,23.0
2468,6151.0,9.0,0.013043582992395386,23.0,23.0
2469,6151.0,10.0,0.012895874999230728,23.0,23.0
2470,6151.0,11.0,0.013017916993703693,23.0,23.0
2471,6151.0,12.0,0.013150624989066273,23.0,23.0
2472,6151.0,13.0,0.013240333006251603,23.0,23.0
2473,6151.0,14.0,0.014471959002548829,23.0,23.0
2474,6151.0,15.0,0.013319666992174461,23.0,23.0
2475,6151.0,16.0,0.013629749999381602,23.0,23.0
2476,6151.0,17.0,0.013186875003157184,23.0,23.0
2477,6151.0,18.0,0.012901084002805874,23.0,23.0
2478,6151.0,19.0,0.012856749992351979,23.0,23.0
2479,6151.0,20.0,0.013191583013394848,23.0,23.0
2480,6201.0,1.0,0.012799374992027879,1.0,1.0
2481,6201.0,2.0,0.012864874996012077,4.0,4.0
2482,6201.0,3.0,0.012698917009402066,7.0,7.0
2483,6201.0,4.0,0.012640750006539747,9.0,9.0
2484,6201.0,5.0,0.013328208995517343,14.0,14.0
2485,6201.0,6.0,0.013181167014408857,19.0,20.0
2486,6201.0,7.0,0.012778750009601936,23.0,23.0
2487,6201.0,8.0,0.013000375009141862,23.0,23.0
2488,6201.0,9.0,0.012756917014485225,23.0,23.0
2489,6201.0,10.0,0.012889166013337672,23.0,23.0
2490,6201.0,11.0,0.013326792017323896,23.0,23.0
2491,6201.0,12.0,0.013127624988555908,23.0,23.0
2492,6201.0,13.0,0.013186209020204842,23.0,23.0
2493,6201.0,14.0,0.012669999996433035,23.0,23.0
2494,6201.0,15.0,0.013044833991443738,23.0,23.0
2495,6201.0,16.0,0.013202250003814697,23.0,23.0
2496,6201.0,17.0,0.013722625008085743,23.0,23.0
2497,6201.0,18.0,0.013550792005844414,23.0,23.0
2498,6201.0,19.0,0.013570957991760224,23.0,23.0
2499,6201.0,20.0,0.013113124994561076,23.0,23.0
2500,6251.0,1.0,0.012676457990892231,1.0,1.0
2501,6251.0,2.0,0.01315429198439233,2.0,2.0
2502,6251.0,3.0,0.012985249981284142,6.0,6.0
2503,6251.0,4.0,0.012806749989977106,13.0,13.0
2504,6251.0,5.0,0.012887666991446167,14.0,14.0
2505,6251.0,6.0,0.012850583007093519,21.0,21.0
2506,6251.0,7.0,0.013319999998202547,23.0,23.0
2507,6251.0,8.0,0.013458875007927418,23.0,23.0
2508,6251.0,9.0,0.012724625004921108,23.0,23.0
2509,6251.0,10.0,0.013390999985858798,23.0,23.0
2510,6251.0,11.0,0.013480667024850845,23.0,23.0
2511,6251.0,12.0,0.01281745798769407,23.0,23.0
2512,6251.0,13.0,0.012830082996515557,23.0,23.0
2513,6251.0,14.0,0.012947833980433643,23.0,23.0
2514,6251.0,15.0,0.012777915981132537,23.0,23.0
2515,6251.0,16.0,0.01339020801242441,23.0,23.0
2516,6251.0,17.0,0.013098499999614432,23.0,23.0
2517,6251.0,18.0,0.01272379100555554,23.0,23.0
2518,6251.0,19.0,0.013577708014054224,23.0,23.0
2519,6251.0,20.0,0.013289416005136445,23.0,23.0
2520,6301.0,1.0,0.013484458002494648,1.0,1.0
2521,6301.0,2.0,0.012730624992400408,4.0,4.0
2522,6301.0,3.0,0.013310667010955513,3.0,3.0
2523,6301.0,4.0,0.01327504200162366,10.0,10.0
2524,6301.0,5.0,0.01301837500068359,17.0,17.0
2525,6301.0,6.0,0.013625583000248298,17.0,17.0
2526,6301.0,7.0,0.013172125007258728,23.0,23.0
2527,6301.0,8.0,0.013274958997499198,23.0,23.0
2528,6301.0,9.0,0.012639624997973442,23.0,23.0
2529,6301.0,10.0,0.012836083973525092,23.0,23.0
2530,6301.0,11.0,0.013243875000625849,23.0,23.0
2531,6301.0,12.0,0.013665957987541333,23.0,23.0
2532,6301.0,13.0,0.013255583995487541,23.0,23.0
2533,6301.0,14.0,0.013399000017670915,23.0,23.0
2534,6301.0,15.0,0.014004458003910258,23.0,23.0
2535,6301.0,16.0,0.01300025000819005,23.0,23.0
2536,6301.0,17.0,0.013154000014765188,23.0,23.0
2537,6301.0,18.0,0.013425209006527439,23.0,23.0
2538,6301.0,19.0,0.013426082994556054,23.0,23.0
2539,6301.0,20.0,0.013274458004161716,23.0,23.0
2540,6351.0,1.0,0.013015583012020215,1.0,1.0
2541,6351.0,2.0,0.012958917010109872,2.0,2.0
2542,6351.0,3.0,0.013577750010881573,7.0,7.0
2543,6351.0,4.0,0.013213625003118068,11.0,11.0
2544,6351.0,5.0,0.012874333013314754,14.0,14.0
2545,6351.0,6.0,0.013385790982283652,21.0,21.0
2546,6351.0,7.0,0.013390041014645249,23.0,23.0
2547,6351.0,8.0,0.013499666994903237,23.0,23.0
2548,6351.0,9.0,0.012763415987137705,23.0,23.0
2549,6351.0,10.0,0.012718334008241072,23.0,23.0
2550,6351.0,11.0,0.01339337500394322,23.0,23.0
2551,6351.0,12.0,0.0131150420056656,23.0,23.0
2552,6351.0,13.0,0.01341745801619254,23.0,23.0
2553,6351.0,14.0,0.013408875005552545,23.0,23.0
2554,6351.0,15.0,0.012762083002598956,23.0,23.0
2555,6351.0,16.0,0.0130342920019757,23.0,23.0
2556,6351.0,17.0,0.013148084020940587,23.0,23.0
2557,6351.0,18.0,0.013201666995882988,23.0,23.0
2558,6351.0,19.0,0.013173833023756742,23.0,23.0
2559,6351.0,20.0,0.013733666011830792,23.0,23.0
2560,6401.0,1.0,0.01352779200533405,1.0,1.0
2561,6401.0,2.0,0.013047457992797717,3.0,3.0
2562,6401.0,3.0,0.013000041013583541,6.0,6.0
2563,6401.0,4.0,0.012754667026456445,12.0,12.0
2564,6401.0,5.0,0.012638542015338317,12.0,12.0
2565,6401.0,6.0,0.013236083992524073,23.0,23.0
2566,6401.0,7.0,0.01353520798147656,22.0,23.0
2567,6401.0,8.0,0.013577083998825401,23.0,23.0
2568,6401.0,9.0,0.013520124979550019,23.0,23.0
2569,6401.0,10.0,0.01345804100856185,23.0,23.0
2570,6401.0,11.0,0.01308404200244695,23.0,23.0
2571,6401.0,12.0,0.013540665997425094,23.0,23.0
2572,6401.0,13.0,0.013047165994066745,23.0,23.0
2573,6401.0,14.0,0.013059624994639307,23.0,23.0
2574,6401.0,15.0,0.01295429200399667,23.0,23.0
2575,6401.0,16.0,0.013952999986940995,23.0,23.0
2576,6401.0,17.0,0.013534333003917709,23.0,23.0
2577,6401.0,18.0,0.013662500015925616,23.0,23.0
2578,6401.0,19.0,0.013833458011504263,23.0,23.0
2579,6401.0,20.0,0.013211124984081835,23.0,23.0
2580,6451.0,1.0,0.013414416986051947,1.0,1.0
2581,6451.0,2.0,0.013455750013235956,3.0,3.0
2582,6451.0,3.0,0.013141916977474466,6.0,6.0
2583,6451.0,4.0,0.013482666981872171,11.0,11.0
2584,6451.0,5.0,0.013136499997926876,18.0,18.0
2585,6451.0,6.0,0.013478917011525482,19.0,19.0
2586,6451.0,7.0,0.013155958004062995,23.0,23.0
2587,6451.0,8.0,0.013369166001211852,23.0,23.0
2588,6451.0,9.0,0.013484083989169449,23.0,23.0
2589,6451.0,10.0,0.012907166994409636,23.0,23.0
2590,6451.0,11.0,0.01470870801131241,23.0,23.0
2591,6451.0,12.0,0.013286209024954587,23.0,23.0
2592,6451.0,13.0,0.01316904101986438,23.0,23.0
2593,6451.0,14.0,0.013332334026927128,23.0,23.0
2594,6451.0,15.0,0.013433000014629215,23.0,23.0
2595,6451.0,16.0,0.013394917012192309,23.0,23.0
2596,6451.0,17.0,0.013363958016270772,23.0,23.0
2597,6451.0,18.0,0.013874041993403807,23.0,23.0
2598,6451.0,19.0,0.013684375007869676,23.0,23.0
2599,6451.0,20.0,0.014046374999452382,23.0,23.0
2600,6501.0,1.0,0.013509499985957518,1.0,1.0
2601,6501.0,2.0,0.013300249993335456,3.0,3.0
2602,6501.0,3.0,0.013853417010977864,6.0,6.0
2603,6501.0,4.0,0.013098666997393593,10.0,10.0
2604,6501.0,5.0,0.013456875021802261,18.0,18.0
2605,6501.0,6.0,0.012898249988211319,19.0,19.0
2606,6501.0,7.0,0.014123166998615488,23.0,23.0
2607,6501.0,8.0,0.013354916998650879,23.0,23.0
2608,6501.0,9.0,0.013195542007451877,23.0,23.0
2609,6501.0,10.0,0.013458500005071983,23.0,23.0
2610,6501.0,11.0,0.013386833015829325,23.0,23.0
2611,6501.0,12.0,0.013336834002984688,23.0,23.0
2612,6501.0,13.0,0.013268583017634228,23.0,23.0
2613,6501.0,14.0,0.013937874988187104,23.0,23.0
2614,6501.0,15.0,0.013338749995455146,23.0,23.0
2615,6501.0,16.0,0.01340083300601691,23.0,23.0
2616,6501.0,17.0,0.013390708016231656,23.0,23.0
2617,6501.0,18.0,0.013596624979982153,23.0,23.0
2618,6501.0,19.0,0.013707666978007182,23.0,23.0
2619,6501.0,20.0,0.013256958976853639,23.0,23.0
2620,6551.0,1.0,0.013141415984136984,1.0,1.0
2621,6551.0,2.0,0.012936250015627593,4.0,4.0
