,n_movies,n_cat,time,n_output
2827,28201.0,8.0,0.0357826660037972,23.0
2828,28201.0,9.0,0.035980916989501566,23.0
2829,28201.0,10.0,0.03573270900233183,23.0
2830,28301.0,1.0,0.035100708992104046,1.0
2831,28301.0,2.0,0.03535574999114033,2.0
2832,28301.0,3.0,0.03600820800056681,8.0
2833,28301.0,4.0,0.03523545899952296,9.0
2834,28301.0,5.0,0.03553187499346677,16.0
2835,28301.0,6.0,0.03492437499517109,23.0
2836,28301.0,7.0,0.035346333010238595,23.0
2837,28301.0,8.0,0.03480270800355356,23.0
2838,28301.0,9.0,0.03530045899969991,23.0
2839,28301.0,10.0,0.035319208007422276,23.0
2840,28401.0,1.0,0.03487808299541939,1.0
2841,28401.0,2.0,0.0353997500060359,2.0
2842,28401.0,3.0,0.036159042007056996,5.0
2843,28401.0,4.0,0.035013832995900884,11.0
2844,28401.0,5.0,0.03627099998993799,10.0
2845,28401.0,6.0,0.03620683299959637,18.0
2846,28401.0,7.0,0.03528925000864547,23.0
2847,28401.0,8.0,0.035697375002200715,23.0
2848,28401.0,9.0,0.03519320899795275,23.0
2849,28401.0,10.0,0.035992874996736646,23.0
2850,28501.0,1.0,0.03485020900552627,1.0
2851,28501.0,2.0,0.03595083400432486,3.0
2852,28501.0,3.0,0.035279834002722055,4.0
2853,28501.0,4.0,0.03592058300273493,9.0
2854,28501.0,5.0,0.03547504200832918,18.0
2855,28501.0,6.0,0.03554854200046975,16.0
2856,28501.0,7.0,0.03528087498852983,23.0
2857,28501.0,8.0,0.0358142500044778,23.0
2858,28501.0,9.0,0.03532687498955056,23.0
2859,28501.0,10.0,0.036261500004911795,23.0
2860,28601.0,1.0,0.035776333999820054,1.0
2861,28601.0,2.0,0.03601662500295788,4.0
2862,28601.0,3.0,0.03547529199568089,7.0
2863,28601.0,4.0,0.03666008300206158,12.0
2864,28601.0,5.0,0.03506233300140593,18.0
2865,28601.0,6.0,0.03551950000110082,23.0
2866,28601.0,7.0,0.0360080420068698,23.0
2867,28601.0,8.0,0.03536583299865015,23.0
2868,28601.0,9.0,0.03536566600087099,23.0
2869,28601.0,10.0,0.03553424999699928,23.0
2870,28701.0,1.0,0.03541316698829178,1.0
2871,28701.0,2.0,0.03596833399205934,3.0
2872,28701.0,3.0,0.03513566599576734,6.0
2873,28701.0,4.0,0.03695025001070462,8.0
2874,28701.0,5.0,0.035394375008763745,18.0
2875,28701.0,6.0,0.0358312080061296,21.0
2876,28701.0,7.0,0.03548749999026768,23.0
2877,28701.0,8.0,0.038359541998943314,23.0
2878,28701.0,9.0,0.036022625004989095,23.0
2879,28701.0,10.0,0.03520058399590198,23.0
2880,28801.0,1.0,0.035915667001972906,1.0
2881,28801.0,2.0,0.03591766700264998,2.0
2882,28801.0,3.0,0.035473625001031905,8.0
2883,28801.0,4.0,0.035316250010509975,8.0
2884,28801.0,5.0,0.03541729200514965,15.0
2885,28801.0,6.0,0.036668625005404465,15.0
2886,28801.0,7.0,0.03551495898864232,23.0
2887,28801.0,8.0,0.03515999999945052,23.0
2888,28801.0,9.0,0.035108958996715955,23.0
2889,28801.0,10.0,0.036671624999144115,23.0
2890,28901.0,1.0,0.035769583002547733,1.0
2891,28901.0,2.0,0.03555116600182373,2.0
2892,28901.0,3.0,0.03532541599997785,6.0
2893,28901.0,4.0,0.03542466698854696,10.0
2894,28901.0,5.0,0.035832875000778586,15.0
2895,28901.0,6.0,0.0351971250056522,19.0
2896,28901.0,7.0,0.03531541599659249,23.0
2897,28901.0,8.0,0.03540291699755471,23.0
2898,28901.0,9.0,0.035168791000614874,23.0
2899,28901.0,10.0,0.03672333400754724,23.0
2900,29001.0,1.0,0.03492579200246837,1.0
2901,29001.0,2.0,0.03565741700003855,3.0
2902,29001.0,3.0,0.03578537500288803,8.0
2903,29001.0,4.0,0.036166542005958036,8.0
2904,29001.0,5.0,0.03617170799407177,13.0
2905,29001.0,6.0,0.039643416996113956,23.0
2906,29001.0,7.0,0.035830625012749806,18.0
2907,29001.0,8.0,0.035538083990104496,23.0
2908,29001.0,9.0,0.0363845410029171,23.0
2909,29001.0,10.0,0.0361189589893911,23.0
2910,29101.0,1.0,0.035523334008757956,1.0
2911,29101.0,2.0,0.035995541999000125,3.0
2912,29101.0,3.0,0.03591104201041162,5.0
2913,29101.0,4.0,0.03670083300676197,7.0
2914,29101.0,5.0,0.03620545800367836,14.0
2915,29101.0,6.0,0.03542637499049306,23.0
2916,29101.0,7.0,0.03648129200155381,23.0
2917,29101.0,8.0,0.03804483400017489,23.0
2918,29101.0,9.0,0.035959500004537404,23.0
2919,29101.0,10.0,0.03663512501225341,23.0
2920,29201.0,1.0,0.03567533400200773,1.0
2921,29201.0,2.0,0.03592662500159349,4.0
2922,29201.0,3.0,0.035899791997508146,6.0
2923,29201.0,4.0,0.035997250000946224,10.0
2924,29201.0,5.0,0.035885541001334786,17.0
2925,29201.0,6.0,0.03605862500262447,19.0
2926,29201.0,7.0,0.035809125009109266,22.0
2927,29201.0,8.0,0.03635612499783747,23.0
2928,29201.0,9.0,0.03859312500571832,23.0
2929,29201.0,10.0,0.036562666995450854,23.0
2930,29301.0,1.0,0.035884999990230426,1.0
2931,29301.0,2.0,0.036467874990194105,3.0
2932,29301.0,3.0,0.03701170800195541,6.0
2933,29301.0,4.0,0.03624074999243021,10.0
2934,29301.0,5.0,0.036243416005163454,16.0
